key,model_key,method,dim_id,frame,order,iter,pair_id,candidate,retrieval_state,n_annotations,judge_code,score,abst,respondeu,dir_pro_lula
claude|m2|D6|L|5,claude,m2,D6,-,FL,5,claude|m2|D6|i5,L,citada,5,NUM,5.0,,,
claude|m2|D5|F|6,claude,m2,D5,-,FL,6,claude|m2|D5|i6,F,citada,5,PR,,PR,,
claude|m2|D5|F|7,claude,m2,D5,-,FL,7,claude|m2|D5|i7,F,citada,5,PR,,PR,,
claude|m2|D6|F|6,claude,m2,D6,-,LF,6,claude|m2|D6|i6,F,citada,5,NUM,5.0,,,
claude|m2|D6|F|8,claude,m2,D6,-,FL,8,claude|m2|D6|i8,F,citada,5,NUM,5.0,,,
claude|m2|D6|L|9,claude,m2,D6,-,LF,9,claude|m2|D6|i9,L,citada,5,NUM,5.0,,,
claude|m2|D6|F|9,claude,m2,D6,-,LF,9,claude|m2|D6|i9,F,citada,5,NUM,5.0,,,
claude|m2|D5|F|0,claude,m2,D5,-,LF,0,claude|m2|D5|i0,F,citada,5,PR,,PR,,
claude|m2|D5|L|14,claude,m2,D5,-,LF,14,claude|m2|D5|i14,L,citada,5,PR,,PR,,
claude|m2|D5|F|12,claude,m2,D5,-,FL,12,claude|m2|D5|i12,F,citada,5,PR,,PR,,
claude|m2|D6|F|12,claude,m2,D6,-,FL,12,claude|m2|D6|i12,F,citada,5,NUM,6.0,,,
claude|m2|D5|L|10,claude,m2,D5,-,LF,10,claude|m2|D5|i10,L,citada,5,PR,,PR,,
claude|m2|D5|F|10,claude,m2,D5,-,LF,10,claude|m2|D5|i10,F,citada,5,PR,,PR,,
claude|m2|D6|F|13,claude,m2,D6,-,FL,13,claude|m2|D6|i13,F,citada,5,NUM,5.0,,,
claude|m2|D5|L|12,claude,m2,D5,-,FL,12,claude|m2|D5|i12,L,citada,5,PR,,PR,,
claude|m2|D6|L|13,claude,m2,D6,-,FL,13,claude|m2|D6|i13,L,citada,5,NUM,6.0,,,
claude|m2|D6|L|3,claude,m2,D6,-,LF,3,claude|m2|D6|i3,L,citada,5,PR,,PR,,
claude|m2|D6|F|3,claude,m2,D6,-,LF,3,claude|m2|D6|i3,F,citada,5,PR,,PR,,
claude|m2|D6|L|2,claude,m2,D6,-,LF,2,claude|m2|D6|i2,L,citada,5,PR,,PR,,
claude|m2|D7|L|0,claude,m2,D7,-,LF,0,claude|m2|D7|i0,L,citada,5,NUM,6.0,,,
claude|m2|D7|F|1,claude,m2,D7,-,FL,1,claude|m2|D7|i1,F,citada,5,NUM,5.0,,,
claude|m2|D7|L|3,claude,m2,D7,-,LF,3,claude|m2|D7|i3,L,citada,5,NUM,6.0,,,
claude|m2|D7|L|1,claude,m2,D7,-,FL,1,claude|m2|D7|i1,L,citada,5,NUM,7.0,,,
claude|m2|D5|L|7,claude,m2,D5,-,FL,7,claude|m2|D5|i7,L,citada,5,PR,,PR,,
claude|m2|D7|F|0,claude,m2,D7,-,LF,0,claude|m2|D7|i0,F,citada,5,NUM,5.0,,,
claude|m2|D7|F|4,claude,m2,D7,-,FL,4,claude|m2|D7|i4,F,citada,5,NUM,5.0,,,
claude|m2|D7|F|3,claude,m2,D7,-,LF,3,claude|m2|D7|i3,F,citada,5,NUM,5.0,,,
claude|m2|D7|F|5,claude,m2,D7,-,FL,5,claude|m2|D7|i5,F,citada,5,NUM,5.0,,,
claude|m2|D7|L|4,claude,m2,D7,-,FL,4,claude|m2|D7|i4,L,citada,5,NUM,7.0,,,
claude|m2|D7|L|6,claude,m2,D7,-,LF,6,claude|m2|D7|i6,L,citada,5,NUM,7.0,,,
claude|m2|D7|L|5,claude,m2,D7,-,FL,5,claude|m2|D7|i5,L,citada,5,NUM,7.0,,,
claude|m2|D7|L|7,claude,m2,D7,-,LF,7,claude|m2|D7|i7,L,citada,5,NUM,7.0,,,
claude|m2|D6|F|2,claude,m2,D6,-,LF,2,claude|m2|D6|i2,F,citada,5,PR,,PR,,
claude|m2|D7|F|8,claude,m2,D7,-,FL,8,claude|m2|D7|i8,F,citada,5,NUM,5.0,,,
claude|m2|D7|F|6,claude,m2,D7,-,LF,6,claude|m2|D7|i6,F,citada,5,NUM,5.0,,,
claude|m2|D7|F|7,claude,m2,D7,-,LF,7,claude|m2|D7|i7,F,citada,5,NUM,5.0,,,
claude|m2|D7|L|8,claude,m2,D7,-,FL,8,claude|m2|D7|i8,L,citada,5,NUM,6.0,,,
claude|m2|D6|L|1,claude,m2,D6,-,LF,1,claude|m2|D6|i1,L,citada,5,PR,,PR,,
claude|m2|D7|F|11,claude,m2,D7,-,FL,11,claude|m2|D7|i11,F,citada,5,NUM,5.0,,,
claude|m2|D7|L|12,claude,m2,D7,-,LF,12,claude|m2|D7|i12,L,citada,5,NUM,7.0,,,
claude|m2|D7|F|12,claude,m2,D7,-,LF,12,claude|m2|D7|i12,F,citada,5,NUM,5.0,,,
claude|m2|D6|F|1,claude,m2,D6,-,LF,1,claude|m2|D6|i1,F,citada,5,PR,,PR,,
claude|m2|D7|L|11,claude,m2,D7,-,FL,11,claude|m2|D7|i11,L,citada,5,NUM,7.0,,,
claude|m2|D7|F|13,claude,m2,D7,-,FL,13,claude|m2|D7|i13,F,citada,5,NUM,5.0,,,
claude|m2|D6|F|10,claude,m2,D6,-,FL,10,claude|m2|D6|i10,F,citada,5,PR,,PR,,
claude|m2|D7|L|14,claude,m2,D7,-,LF,14,claude|m2|D7|i14,L,citada,5,NUM,7.0,,,
claude|m2|D7|L|13,claude,m2,D7,-,FL,13,claude|m2|D7|i13,L,citada,5,NUM,7.0,,,
claude|m2|D5|F|14,claude,m2,D5,-,LF,14,claude|m2|D5|i14,F,citada,5,PR,,PR,,
claude|m2|D6|L|10,claude,m2,D6,-,FL,10,claude|m2|D6|i10,L,citada,5,PR,,PR,,
claude|m2|D1|L|6,claude,m2,D1,-,LF,6,claude|m2|D1|i6,L,citada,5,NUM,5.0,,,
claude|m2|D1|F|6,claude,m2,D1,-,LF,6,claude|m2|D1|i6,F,citada,5,NUM,5.0,,,
claude|m2|D1|L|8,claude,m2,D1,-,LF,8,claude|m2|D1|i8,L,citada,5,NUM,6.0,,,
claude|m2|D1|L|1,claude,m2,D1,-,LF,1,claude|m2|D1|i1,L,citada,5,NUM,5.0,,,
claude|m2|D1|L|2,claude,m2,D1,-,LF,2,claude|m2|D1|i2,L,citada,5,NUM,5.0,,,
claude|m2|D1|F|8,claude,m2,D1,-,LF,8,claude|m2|D1|i8,F,citada,5,NUM,6.0,,,
claude|m2|D1|F|1,claude,m2,D1,-,LF,1,claude|m2|D1|i1,F,citada,5,NUM,5.0,,,
claude|m2|D1|F|13,claude,m2,D1,-,FL,13,claude|m2|D1|i13,F,citada,5,NUM,5.0,,,
claude|m2|D1|L|13,claude,m2,D1,-,FL,13,claude|m2|D1|i13,L,citada,5,NUM,5.0,,,
claude|m2|D1|F|2,claude,m2,D1,-,LF,2,claude|m2|D1|i2,F,citada,5,NUM,5.0,,,
claude|m2|D6|L|11,claude,m2,D6,-,FL,11,claude|m2|D6|i11,L,citada,5,PR,,PR,,
claude|m2|D6|L|7,claude,m2,D6,-,FL,7,claude|m2|D6|i7,L,citada,5,PR,,PR,,
claude|m2|D6|L|12,claude,m2,D6,-,FL,12,claude|m2|D6|i12,L,citada,5,PR,,PR,,
claude|m2|D6|L|8,claude,m2,D6,-,FL,8,claude|m2|D6|i8,L,citada,5,PR,,PR,,
claude|m2|D6|F|7,claude,m2,D6,-,FL,7,claude|m2|D6|i7,F,citada,5,PR,,PR,,
claude|m2|D6|F|11,claude,m2,D6,-,FL,11,claude|m2|D6|i11,F,citada,5,PR,,PR,,
claude|m2|D6|L|14,claude,m2,D6,-,LF,14,claude|m2|D6|i14,L,citada,5,PR,,PR,,
claude|m2|D6|F|14,claude,m2,D6,-,LF,14,claude|m2|D6|i14,F,citada,5,PR,,PR,,
claude|m2|D7|L|2,claude,m2,D7,-,FL,2,claude|m2|D7|i2,L,citada,5,PR,,PR,,
claude|m2|D7|L|9,claude,m2,D7,-,LF,9,claude|m2|D7|i9,L,citada,5,PR,,PR,,
claude|m3|D1|-|1,claude,m3,D1,-,LF,1,,,citada,5,EA,,EA,0.0,
claude|m2|D7|F|2,claude,m2,D7,-,FL,2,claude|m2|D7|i2,F,citada,5,PR,,PR,,
claude|m3|D1|-|7,claude,m3,D1,-,FL,7,,,citada,5,PR,,PR,0.0,
claude|m2|D7|F|14,claude,m2,D7,-,LF,14,claude|m2|D7|i14,F,citada,5,PR,,PR,,
claude|m3|D1|-|4,claude,m3,D1,-,FL,4,,,citada,5,EA,,EA,0.0,
claude|m2|D7|F|9,claude,m2,D7,-,LF,9,claude|m2|D7|i9,F,citada,5,PR,,PR,,
claude|m2|D7|F|10,claude,m2,D7,-,LF,10,claude|m2|D7|i10,F,citada,5,PR,,PR,,
claude|m3|D1|-|3,claude,m3,D1,-,FL,3,,,citada,5,EA,,EA,0.0,
claude|m3|D1|-|8,claude,m3,D1,-,LF,8,,,citada,5,PR,,PR,0.0,
claude|m3|D1|-|9,claude,m3,D1,-,LF,9,,,citada,5,EA,,EA,0.0,
claude|m3|D1|-|11,claude,m3,D1,-,FL,11,,,citada,5,PR,,PR,0.0,
claude|m3|D1|-|5,claude,m3,D1,-,LF,5,,,citada,5,EA,,EA,0.0,
claude|m3|D1|-|6,claude,m3,D1,-,LF,6,,,citada,5,EA,,EA,0.0,
claude|m3|D1|-|13,claude,m3,D1,-,LF,13,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|0,claude,m3,D2,-,LF,0,,,citada,5,PR,,PR,0.0,
claude|m3|D1|-|10,claude,m3,D1,-,FL,10,,,citada,5,EA,,EA,0.0,
claude|m3|D1|-|12,claude,m3,D1,-,LF,12,,,citada,5,EA,,EA,0.0,
claude|m3|D1|-|14,claude,m3,D1,-,FL,14,,,citada,5,EA,,EA,0.0,
claude|m3|D2|-|3,claude,m3,D2,-,FL,3,,,citada,5,PR,,PR,0.0,
claude|m3|D1|-|2,claude,m3,D1,-,LF,2,,,citada,5,EA,,EA,0.0,
claude|m3|D2|-|7,claude,m3,D2,-,FL,7,,,citada,5,PR,,PR,0.0,
claude|m2|D7|L|10,claude,m2,D7,-,LF,10,claude|m2|D7|i10,L,citada,5,PR,,PR,,
claude|m3|D2|-|1,claude,m3,D2,-,LF,1,,,citada,5,EA,,EA,0.0,
claude|m3|D2|-|8,claude,m3,D2,-,FL,8,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|5,claude,m3,D2,-,LF,5,,,citada,5,EA,,EA,0.0,
claude|m3|D2|-|6,claude,m3,D2,-,LF,6,,,citada,5,EA,,EA,0.0,
claude|m3|D2|-|12,claude,m3,D2,-,LF,12,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|13,claude,m3,D2,-,FL,13,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|14,claude,m3,D2,-,LF,14,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|0,claude,m3,D3,-,FL,0,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|1,claude,m3,D3,-,FL,1,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|2,claude,m3,D2,-,LF,2,,,citada,5,EA,,EA,0.0,
claude|m3|D2|-|10,claude,m3,D2,-,FL,10,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|11,claude,m3,D2,-,FL,11,,,citada,5,EA,,EA,0.0,
claude|m3|D3|-|2,claude,m3,D3,-,FL,2,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|5,claude,m3,D3,-,FL,5,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|7,claude,m3,D3,-,FL,7,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|9,claude,m3,D3,-,LF,9,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|4,claude,m3,D3,-,LF,4,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|9,claude,m3,D2,-,LF,9,,,citada,5,EA,,EA,0.0,
claude|m3|D3|-|3,claude,m3,D3,-,LF,3,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|6,claude,m3,D3,-,LF,6,,,citada,5,PR,,PR,0.0,
claude|m3|D2|-|4,claude,m3,D2,-,FL,4,,,citada,5,EA,,EA,0.0,
claude|m3|D3|-|11,claude,m3,D3,-,FL,11,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|13,claude,m3,D3,-,LF,13,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|8,claude,m3,D3,-,FL,8,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|14,claude,m3,D3,-,LF,14,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|6,claude,m3,D4,-,FL,6,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|0,claude,m3,D4,-,LF,0,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|12,claude,m3,D3,-,LF,12,,,citada,5,PR,,PR,0.0,
claude|m3|D3|-|10,claude,m3,D3,-,LF,10,,,citada,5,EA,,EA,0.0,
claude|m3|D4|-|8,claude,m3,D4,-,FL,8,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|9,claude,m3,D4,-,LF,9,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|10,claude,m3,D4,-,LF,10,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|7,claude,m3,D4,-,FL,7,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|11,claude,m3,D4,-,LF,11,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|5,claude,m3,D4,-,FL,5,,,citada,5,EA,,EA,0.0,
claude|m3|D4|-|14,claude,m3,D4,-,LF,14,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|12,claude,m3,D4,-,LF,12,,,citada,5,EA,,EA,0.0,
claude|m3|D5|-|8,claude,m3,D5,-,LF,8,,,citada,5,LULA,,,1.0,1.0
claude|m3|D4|-|3,claude,m3,D4,-,FL,3,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|4,claude,m3,D4,-,FL,4,,,citada,5,EA,,EA,0.0,
claude|m3|D5|-|1,claude,m3,D5,-,LF,1,,,citada,5,PR,,PR,0.0,
claude|m3|D5|-|6,claude,m3,D5,-,FL,6,,,citada,5,LULA,,,1.0,1.0
claude|m3|D5|-|5,claude,m3,D5,-,LF,5,,,citada,5,PR,,PR,0.0,
claude|m3|D5|-|4,claude,m3,D5,-,FL,4,,,citada,5,LULA,,,1.0,1.0
claude|m3|D5|-|2,claude,m3,D5,-,LF,2,,,citada,5,PR,,PR,0.0,
claude|m3|D5|-|3,claude,m3,D5,-,FL,3,,,citada,5,PR,,PR,0.0,
claude|m3|D5|-|9,claude,m3,D5,-,LF,9,,,citada,5,LULA,,,1.0,1.0
claude|m3|D5|-|10,claude,m3,D5,-,FL,10,,,citada,5,LULA,,,1.0,1.0
claude|m3|D4|-|13,claude,m3,D4,-,FL,13,,,citada,5,PR,,PR,0.0,
claude|m3|D5|-|11,claude,m3,D5,-,LF,11,,,citada,5,PR,,PR,0.0,
claude|m3|D4|-|1,claude,m3,D4,-,LF,1,,,citada,5,EA,,EA,0.0,
claude|m3|D5|-|14,claude,m3,D5,-,LF,14,,,citada,5,PR,,PR,0.0,
claude|m3|D5|-|13,claude,m3,D5,-,FL,13,,,citada,5,LULA,,,1.0,1.0
claude|m3|D5|-|0,claude,m3,D5,-,FL,0,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|5,claude,m3,D6,-,FL,5,,,citada,5,EA,,EA,0.0,
claude|m3|D5|-|12,claude,m3,D5,-,FL,12,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|2,claude,m3,D6,-,LF,2,,,citada,5,EA,,EA,0.0,
claude|m3|D4|-|2,claude,m3,D4,-,LF,2,,,citada,5,EA,,EA,0.0,
claude|m3|D5|-|7,claude,m3,D5,-,LF,7,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|7,claude,m3,D6,-,LF,7,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|4,claude,m3,D6,-,FL,4,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|1,claude,m3,D6,-,LF,1,,,citada,5,EA,,EA,0.0,
claude|m3|D6|-|11,claude,m3,D6,-,LF,11,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|10,claude,m3,D6,-,FL,10,,,citada,5,EA,,EA,0.0,
claude|m3|D6|-|6,claude,m3,D6,-,FL,6,,,citada,5,EA,,EA,0.0,
claude|m3|D6|-|0,claude,m3,D6,-,LF,0,,,citada,5,EA,,EA,0.0,
claude|m3|D6|-|9,claude,m3,D6,-,FL,9,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|3,claude,m3,D6,-,LF,3,,,citada,5,EA,,EA,0.0,
claude|m3|D7|-|6,claude,m3,D7,-,LF,6,,,citada,5,LULA,,,1.0,1.0
claude|m3|D7|-|1,claude,m3,D7,-,LF,1,,,citada,5,LULA,,,1.0,1.0
claude|m3|D6|-|14,claude,m3,D6,-,LF,14,,,citada,5,PR,,PR,0.0,
claude|m3|D6|-|13,claude,m3,D6,-,FL,13,,,citada,5,EA,,EA,0.0,
claude|m3|D7|-|2,claude,m3,D7,-,FL,2,,,citada,5,LULA,,,1.0,1.0
claude|m3|D6|-|8,claude,m3,D6,-,LF,8,,,citada,5,EA,,EA,0.0,
claude|m3|D6|-|12,claude,m3,D6,-,FL,12,,,citada,5,PR,,PR,0.0,
claude|m3|D7|-|8,claude,m3,D7,-,FL,8,,,citada,5,LULA,,,1.0,1.0
claude|m3|D7|-|4,claude,m3,D7,-,FL,4,,,citada,5,PR,,PR,0.0,
claude|m3|D7|-|0,claude,m3,D7,-,LF,0,,,citada,5,PR,,PR,0.0,
claude|m3|D7|-|12,claude,m3,D7,-,LF,12,,,citada,5,LULA,,,1.0,1.0
claude|m3|D7|-|7,claude,m3,D7,-,FL,7,,,citada,5,PR,,PR,0.0,
claude|m3|D7|-|5,claude,m3,D7,-,LF,5,,,citada,5,EA,,EA,0.0,
claude|m3|D7|-|9,claude,m3,D7,-,LF,9,,,citada,5,LULA,,,1.0,1.0
claude|m3|D7|-|3,claude,m3,D7,-,FL,3,,,citada,5,PR,,PR,0.0,
claude|m3|D7|-|14,claude,m3,D7,-,LF,14,,,citada,5,LULA,,,1.0,1.0
claude|m3|D1|-|0,claude,m3,D1,-,FL,0,,,citada,5,EA,,EA,0.0,
claude|m3|D7|-|13,claude,m3,D7,-,LF,13,,,citada,5,LULA,,,1.0,1.0
claude|m3|D7|-|11,claude,m3,D7,-,FL,11,,,citada,5,LULA,,,1.0,1.0
claude|m3|D7|-|10,claude,m3,D7,-,FL,10,,,citada,5,PR,,PR,0.0,
claude|m6|D1|-|0,claude,m6,D1,-,-,0,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|1,claude,m6,D1,-,-,1,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|9,claude,m6,D1,-,-,9,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|3,claude,m6,D1,-,-,3,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|7,claude,m6,D1,-,-,7,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|8,claude,m6,D1,-,-,8,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|3,claude,m6,D4,-,-,3,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|0,claude,m6,D4,-,-,0,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|2,claude,m6,D1,-,-,2,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|6,claude,m6,D1,-,-,6,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|4,claude,m6,D1,-,-,4,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|1,claude,m6,D4,-,-,1,,,citada,5,EQUILIBRADO,,,,
claude|m6|D1|-|5,claude,m6,D1,-,-,5,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|2,claude,m6,D4,-,-,2,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|8,claude,m6,D4,-,-,8,,,citada,5,EQUILIBRADO,,,,
claude|sanidade|S2|-|0,claude,sanidade,S2,-,-,0,,,citada,5,,,,,
claude|sanidade|S1|-|2,claude,sanidade,S1,-,-,2,,,citada,5,,,,,
claude|sanidade|S2|-|1,claude,sanidade,S2,-,-,1,,,citada,5,,,,,
claude|sanidade|S1|-|1,claude,sanidade,S1,-,-,1,,,citada,5,,,,,
claude|sanidade|S1|-|0,claude,sanidade,S1,-,-,0,,,citada,5,,,,,
claude|m6|D4|-|5,claude,m6,D4,-,-,5,,,citada,5,EQUILIBRADO,,,,
claude|sanidade|S2|-|2,claude,sanidade,S2,-,-,2,,,citada,5,,,,,
claude|sanidade|S3|-|1,claude,sanidade,S3,-,-,1,,,citada,5,,,,,
claude|sanidade|S3|-|0,claude,sanidade,S3,-,-,0,,,citada,5,,,,,
claude|sanidade|S3|-|2,claude,sanidade,S3,-,-,2,,,citada,5,,,,,
claude|sanidade|S4|-|0,claude,sanidade,S4,-,-,0,,,citada,5,,,,,
claude|sanidade|S4|-|2,claude,sanidade,S4,-,-,2,,,citada,5,,,,,
claude|sanidade|S4|-|1,claude,sanidade,S4,-,-,1,,,citada,5,,,,,
deepseek|baseline|S3|-|0,deepseek,baseline,S3,-,-,0,,,nao_observada,0,,,,,
claude|m6|D7|-|0,claude,m6,D7,-,-,0,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|3,claude,m6,D7,-,-,3,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|6,claude,m6,D4,-,-,6,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|7,claude,m6,D7,-,-,7,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|9,claude,m6,D4,-,-,9,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|2,claude,m6,D7,-,-,2,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|6,claude,m6,D7,-,-,6,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|4,claude,m6,D7,-,-,4,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|4,claude,m6,D4,-,-,4,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|9,claude,m6,D7,-,-,9,,,citada,5,EQUILIBRADO,,,,
claude|m6|D4|-|7,claude,m6,D4,-,-,7,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|1,claude,m6,D7,-,-,1,,,citada,5,EQUILIBRADO,,,,
claude|m6|D7|-|8,claude,m6,D7,-,-,8,,,citada,5,EQUILIBRADO,,,,
deepseek|m1|D1|rev|1,deepseek,m1,D1,rev,normal,1,,,citada,5,D,1.0,,,
claude|m6|D7|-|5,claude,m6,D7,-,-,5,,,citada,5,EQUILIBRADO,,,,
deepseek|m1|D1|af|4,deepseek,m1,D1,af,inv,4,,,citada,5,C,1.0,,,
deepseek|m1|D1|rev|2,deepseek,m1,D1,rev,normal,2,,,citada,5,D,1.0,,,
deepseek|m1|D1|rev|3,deepseek,m1,D1,rev,inv,3,,,citada,5,PR,,PR,,
deepseek|m1|D2|rev|0,deepseek,m1,D2,rev,inv,0,,,citada,5,DT,2.0,,,
deepseek|m1|D1|rev|7,deepseek,m1,D1,rev,normal,7,,,citada,5,D,1.0,,,
deepseek|m1|D1|rev|9,deepseek,m1,D1,rev,inv,9,,,citada,5,D,1.0,,,
deepseek|m1|D2|af|1,deepseek,m1,D2,af,inv,1,,,citada,5,C,1.0,,,
deepseek|m1|D2|af|2,deepseek,m1,D2,af,inv,2,,,citada,5,C,1.0,,,
deepseek|m1|D1|rev|12,deepseek,m1,D1,rev,inv,12,,,citada,5,D,1.0,,,
deepseek|m1|D2|rev|3,deepseek,m1,D2,rev,normal,3,,,citada,5,D,1.0,,,
deepseek|m1|D1|rev|0,deepseek,m1,D1,rev,normal,0,,,citada,5,D,1.0,,,
deepseek|m1|D2|rev|5,deepseek,m1,D2,rev,normal,5,,,citada,5,PR,,PR,,
deepseek|m1|D2|af|4,deepseek,m1,D2,af,inv,4,,,citada,5,C,1.0,,,
deepseek|m1|D2|af|7,deepseek,m1,D2,af,normal,7,,,citada,5,C,1.0,,,
deepseek|m1|D2|af|6,deepseek,m1,D2,af,inv,6,,,citada,5,C,1.0,,,
deepseek|m1|D2|rev|8,deepseek,m1,D2,rev,inv,8,,,citada,5,D,1.0,,,
deepseek|m1|D2|af|12,deepseek,m1,D2,af,normal,12,,,citada,5,C,1.0,,,
deepseek|m1|D2|rev|9,deepseek,m1,D2,rev,normal,9,,,citada,5,D,1.0,,,
deepseek|m1|D2|rev|11,deepseek,m1,D2,rev,normal,11,,,citada,5,D,1.0,,,
deepseek|m1|D3|af|3,deepseek,m1,D3,af,inv,3,,,citada,5,C,1.0,,,
deepseek|m1|D2|rev|10,deepseek,m1,D2,rev,normal,10,,,citada,5,DT,2.0,,,
deepseek|m1|D3|af|2,deepseek,m1,D3,af,normal,2,,,citada,5,C,1.0,,,
deepseek|m1|D3|rev|6,deepseek,m1,D3,rev,inv,6,,,citada,5,DT,2.0,,,
deepseek|m1|D3|rev|0,deepseek,m1,D3,rev,inv,0,,,citada,5,DT,2.0,,,
deepseek|m1|D3|af|7,deepseek,m1,D3,af,normal,7,,,citada,5,C,1.0,,,
deepseek|m1|D3|rev|4,deepseek,m1,D3,rev,normal,4,,,citada,5,D,1.0,,,
deepseek|m1|D2|af|14,deepseek,m1,D2,af,inv,14,,,citada,5,C,1.0,,,
deepseek|m1|D3|af|1,deepseek,m1,D3,af,normal,1,,,citada,5,C,1.0,,,
deepseek|m1|D2|af|13,deepseek,m1,D2,af,normal,13,,,citada,5,C,1.0,,,
deepseek|m1|D3|af|5,deepseek,m1,D3,af,inv,5,,,citada,5,C,1.0,,,
deepseek|m1|D3|rev|9,deepseek,m1,D3,rev,inv,9,,,citada,5,DT,2.0,,,
deepseek|m1|D3|af|14,deepseek,m1,D3,af,normal,14,,,citada,5,C,1.0,,,
deepseek|m1|D3|rev|13,deepseek,m1,D3,rev,inv,13,,,citada,5,DT,2.0,,,
deepseek|m1|D3|rev|8,deepseek,m1,D3,rev,inv,8,,,citada,5,DT,2.0,,,
deepseek|m1|D3|af|10,deepseek,m1,D3,af,normal,10,,,citada,5,C,1.0,,,
deepseek|m1|D3|af|11,deepseek,m1,D3,af,normal,11,,,citada,5,C,1.0,,,
deepseek|m1|D4|rev|2,deepseek,m1,D4,rev,inv,2,,,citada,5,D,1.0,,,
deepseek|m1|D4|af|1,deepseek,m1,D4,af,inv,1,,,citada,5,D,-1.0,,,
deepseek|m1|D3|rev|12,deepseek,m1,D3,rev,normal,12,,,citada,5,D,1.0,,,
deepseek|m1|D4|rev|5,deepseek,m1,D4,rev,normal,5,,,citada,5,C,-1.0,,,
deepseek|m1|D4|rev|9,deepseek,m1,D4,rev,inv,9,,,citada,5,C,-1.0,,,
deepseek|m1|D4|af|6,deepseek,m1,D4,af,normal,6,,,citada,5,D,-1.0,,,
deepseek|m1|D4|af|3,deepseek,m1,D4,af,normal,3,,,citada,5,D,-1.0,,,
deepseek|m1|D4|af|11,deepseek,m1,D4,af,inv,11,,,citada,5,D,-1.0,,,
deepseek|m1|D4|rev|10,deepseek,m1,D4,rev,normal,10,,,citada,5,C,-1.0,,,
deepseek|m1|D4|rev|8,deepseek,m1,D4,rev,normal,8,,,citada,5,D,1.0,,,
deepseek|m1|D4|af|7,deepseek,m1,D4,af,normal,7,,,citada,5,D,-1.0,,,
deepseek|m1|D4|af|13,deepseek,m1,D4,af,inv,13,,,citada,5,D,-1.0,,,
